val_idx,subset,pred_stage4,pred_stage5
5349,Lug_Uga,"Yee, ddala, ekintu ekisinga obulungi okukola kwe kukebera omwana wo buli kiseera osobole okumanya ky","Kya bulijjo okweraliikirira n'okweraliikirira ku mwana wo. Wabula, Akawuka akaleeta Siriimu kajjanja"
5350,Lug_Uga,"Nedda, Akawuka akaleeta Siriimu tekasobola kuwonyezebwa mu ssaawa 24 oluvannyuma lw’okwegatta oba ek",PEP ddagala erimirwa okukendeeza ku katyabaga ak'okwatibwa Akawuka akaleeta Siriimu oluvannyuma lw'o
5356,Lug_Uga,Bw’oba weegatta n’omuntu alina Akawuka akaleeta Siriimu era ng’afaayo ku mbeera yo naye ng’otya okwe,Bw’oba weenyigidde mu kwegatta n’omuntu gw’oteebereza oba gw’omanyi nti alina Akawuka akaleeta Sirii
5357,Lug_Uga,Tosobola kufuna Kiramidiya kuva mu kunywegera muntu ne bw'aba ng'alina Kiramidiya w'omumiro. Engeri ,Kiramidiya era amanyiddwa nga Akawuka ka Kiramidiya akalwaza Ebitundu by'ekyama n'omuyitiro gw'omusu
5359,Lug_Uga,Obulwadde bwa Kisipi busobola okukeberebwa n’okukakasibwa mu ddwaaliro mwokka. Tosobola kumukeberera,Kisipi akwata Ebitundu by'ekyama asinga kusiigibwa ng'omuntu akwataganye n'Akawuka ka Vvayiraasi aka
5361,Lug_Uga,Kyannaku nnyo okuwulira nti wafiirwa bazadde bo. Ensaasaana y'Akawuka akaleeta Siriimu eyinza okuba ,Okuyamba omuntu ow'olubuto awanduse mu ssomero era asanga okuwakanyizikwa okuva mu bazadde be kiyinz
5362,Lug_Uga,Mazima ddala si kya tteeka kwekebeza Akawuka akaleeta Siriimu. Okusalawo okwekebeza kusalawo kwa bun,"Weetegereze okulaba oba nga waliwo okusiiwa, okubabuukirirwa, oba okuvaamu amazzi agatali ga bulijjo"
5363,Lug_Uga,"We butuukidde mu 2025, nga tewannabaawo ddagala likakasiddwa kugema kika kya Kisipi kyonna. ","Nedda, tosobola kuzaalibwa na Buwuka buleeta Bulwadde bwa Kikaba kubanga tosobola kubusikira ng'ekit"
5364,Lug_Uga,"Nedda, si kirungi kwegatta nga teweetangidde ng’oli ku ddagala lya PEP. PEP ddagala eriziyiza Akawuk",Okwenyigira mu kikolwa ky'okwegatta n’omuntu alina Akawuka akaleeta Siriimu nga teweetangidde kikute
5366,Lug_Uga,Okukebera kw'obutoffaali obuziyiza endwadde mu musaayi kutera okuzuula akawuka kano oluvannyuma lw’e,Kino kitegeeza ekiseera okuva lwe wakwatibwa akawuka okutuuka lwe kasobola okuzuulibwa mu mubiri gwo
5368,Lug_Uga,"Yee, kya bulijjo okufuna enkyukakyuka mu mbeera z'enneewulira mu kiseera ky'okuvubuka. Obusannyalaze",Obusannyalaze bw'omubiri naddala estrogen (abawala) ne testosterone (abalenzi) bukola kinene ku biro
5369,Lug_Uga,Abantu abasinga basobola okuba n'Obuwuka obuleeta Obulwadde bw'Ekikaba naye nga tebalina bubonero bw,Okukwatibwa kw'obuwuka obufunibwa okuyita ku mu kwegatta. Era busobola okusaasaanyizibwa mu biseera 
5370,Lug_Uga,"Nedda, siriimu tannafuna ddagala. Abasawo ne bannassaayansi bakyagezaako okunoonya emu.Naye eddagala",Okukola eddagala eriwangaala eriwonya Akawuka akaleeta Siriimu kibadde kigendererwa kinene eky’okuno
5373,Lug_Uga,Okuwulira nga oli wekka oba nga weeyawudde ku balala mu kiseera ky'okuvubuka kusobola okubaawo olw’e,"Okuwulira ng’okooye ng’oli mu myaka gy’obuvubuka kya bulijjo, era kitera okuva ku nsonga eziwerako. "
5374,Lug_Uga,Okumanya bw'oyimiridde kya muganyulo nnyo kubanga ojja kusobola okutandika obujjanjabi amangu singa ,"Jjukira nti buli muntu omubiri gwe gwa njawulo, era okwogera ne mukwano gwo kiyinza okukuyamba okuwu"
5376,Lug_Uga,"Okwenyigira mu kikolwa ky'okwegatta nga teweetangidde kiyinza okubeera n'emiganyulo ate n'obuzibu, e",Okwekuuma okwenyigira mu kwegatta nga teweetangidde naddala wadde nga owulidde obwagazi kikulu nnyo 
5377,Lug_Uga,"Okusinziira ku kye nnasembyeyo okumanya, tewali ddagala ligema Kawuka akaleeta Siriimu eryakakasiddw","Okwewala Obuwuka obuleeta Obulwadde bw'Ekikaba n’okwongera ku mutindo gw'enkola z'okwegatta, kikulu "
5378,Lug_Uga,"Yee, Akawuka akaleeta Siriimu kasobola okuviirako okulwala okw'amaanyi era, singa kalekebwa nga teka"," Obuwangaazi bw’omuntu alina Akawuka akaleeta Siriimu bwawukana okusinziira ku nsonga ez’enjawulo, o"
5379,Lug_Uga,Kikulu okwewala okukola okusalawo ttwalirawamu okutali kutuufu ku bantu abawangaala n'Akawuka akalee,"Akawuka akaleeta Siriimu okusinga kasiigirwa mu makubo ag’enjawulo, era akabi k’okusiigibwa okuva ku"
5380,Lug_Uga,Akawuka akaleeta Siriimu/Siriimu katwalibwa ng’embeera ey'olukonvuba era eyinza okutta omuntu kubang,"Akawuka akaleeta Siriimu vvayiraasi erumbagana abaserikale b’omubiri naddala obutoffaali bwa CD4 T, "
5381,Lug_Uga,Okulumwa omutwe emirundi egiwerako ekiro n’okutuuyana byokka si bubonero bw'Akawuka akaleeta Siriimu,"Yee, waliwo ebikozesebwa mu nkola ey'okwekeberera waka Akawuka akaleeta Siriimu era bitera okuyitibw"
5384,Lug_Uga,Bw’oba onoonya obubaka obukwata ku kuziyiza Akawuka akaleeta Siriimu era ng’oyagala okubukuuma nga b,"Abantu abatalaga bubonero bwa Kawuka kaleeta Siriimu abatera okuyitibwa ""Bassekinnoomu abalina Akawu"
5386,Lug_Uga,"Waliwo eddagala eddungi erigema era eriyamba abantu obutakwatibwa Omusujja gw'ekibumba, era erisobol",Engeri yokka ey’okwewalira ddala Kiramidiya era amanyiddwa nga Akawuka ka Kiramidiya akalwaza Ebitun
5389,Lug_Uga,"Siri mukugu mu Byamateeka oba mu Byobujjanjabi, naye nsobola okuwa agamu ku mawulire ku mitendera gy","Singa omuntu akabassanyizibwa oba okusobezebwako omuntu alina Akawuka akaleeta Siriimu, kikulu nnyo "
5390,Lug_Uga,"Yee, kisoboka omuntu alina Akawuka akaleeta Siriimu okuzaala omwana nga naye alina akawuka kano. Wab","Yee, kisoboka okukendeereza ddala ku katyabaga ka maama ali olubuto okusiiga omwana we Akawuka akale"
5394,Lug_Uga,Engeri yokka ey’okwewalira ddala Kiramidiya era amanyiddwa nga Akawuka ka Kiramidiya akalwaza Ebitun,Kiramidiya era amanyiddwa nga Akawuka ka Kiramidiya akalwaza Ebitundu by'ekyama n'omuyitiro gw'omusu
5396,Lug_Uga,"Obuwuka obumu obuleeta Endwadde z’Ekikaba buyinza obutakuttirawo naye ne bukosa obulamu bwo, ekiyinz","Nedda, Obuwuka obuleeta Obulwadde bw'Ekikaba busobola okusaasaana okuyita mu kwegatta; okukwata obuk"
5399,Lug_Uga,Okusalawo ku bikwata ku kuyonsa nga maama alina Akawuka akaleeta Siriimu kusinziira ku bintu eby’enj,Kya nnaku okuwulira nti maama wo yafa. Singa weekengera nti maama wo ayinza okuba nga yafa Akawuka a
5404,Lug_Uga,"Bw’okizuula nti omwagalwa wo alina Akawuka akaleeta Siriimu, kirungi embeera eno ogikwate n’obwegend","Kya bulijjo okweraliikirira n'okweraliikirira ku mwana wo. Wabula, Akawuka akaleeta Siriimu kajjanja"
5410,Lug_Uga,"Okusinziira ku kitongole kya Centers for Disease Control and Prevention, obubonero bw'Akawuka akalee","Eddagala eritta bbakitiiriya erya Penicillin, bwe liba nga likozeseddwa bulungi era mu ddoozi entuuf"
5411,Lug_Uga,"Nedda, amalusu gokka tegasaasaanya Kawuka kaleeta Siriimu. Akawuka akaleeta Siriimu okusinga kasiigi","Yee, Akawuka akaleeta Siriimu kasobola okusiigibwa okuyita mu kwegattira awava obubi  singa embeera "
5412,Lug_Uga,"Eddagala eriziyiza okuzaala okusinga liziyiza okufuna embuto ezitali neetegekere, ate ebikolebwa oku","Yee, enkola za kizaalaggumba ziziyiza okufuna olubuto naye si Buwuka buleeta Bulwadde bwa Kikaba, no"
5413,Lug_Uga,"Okukebera Kiramidiya kuzuula bbakitiiriya ereeta Kiramidiya, Akawuka akaleeta Obulwadde bw'Ekikaba, ",Kiramidiya era amanyiddwa nga Akawuka ka Kiramidiya akalwaza Ebitundu by'ekyama n'omuyitiro gw'omusu
5414,Lug_Uga,"Akawuka akaleeta Siriimu kamanyiddwa ng’obulwadde obukulu era, mu mbeera nnyingi, obw’entiisa olw’en",Tewali ddagala liwonyeza ddala Kawuka akaleeeta Siriimu ng’oggyeeko eddagala erikaweweezaako. Enkola
5415,Lug_Uga,"Yee, Ebiragiro byawukana okusinziira ku kifo w’obeera n’embeera gy’olimu. Bulijjo bw’oba osobola oku","Okusiiga Akawuka akaleeta Siriimu okuva ku maama okudda ku mwana, era amanyiddwa ng'okusiigibwa okw'"
5417,Lug_Uga,"Bw’okizuula nti omwagalwa wo alina Akawuka akaleeta Siriimu, kirungi embeera eno ogikwate n’obwegend","Kya bulijjo okweraliikirira n'okweraliikirira ku mwana wo. Wabula, Akawuka akaleeta Siriimu kajjanja"
5425,Lug_Uga,"Okuddukanya embeera y'Akawuka akaleeta Siriimu kuzingiramu enkola ennambulukufu omuli obujjanjabi, o",Akawuka akaleeta Siriimu kalina endagabutonde ez’enjawulo ezikasobozesa okweyubula ne kafuukamu ebik
5426,Lug_Uga,Akawuka akaleeta Siriimu kalina bingi bye kakosa obulamu bw'omuntu era bino bisobola okukosa obwagaz,Akakwate akali wakati w’okubeera n'Akawuka akaleeta Siriimu n’obwagazi bw’okwegatta  kazibuzibu era 
5438,Lug_Uga,Waliwo enkola eziwerako ennungi ez’okuziyiza embuto ng’oggyeeko obupiira n'enteekateeka y'ekizaalagg,Okukozesa obupiira mu ngeri entuufu era mu butayosa kukola nnyo mu kuziyiza okusaasaanya Akawuka aka
5439,Lug_Uga,Abavubuka abalina Akawuka akaleeta Siriimu boolekagana n'okusoomoozebwa okw'enjawulo okuyinza okukos,Okukeberebwa Akawuka akaleeta Siriimu nkola nnyangu era ya kyama. Gino gye emitendera gy'oyinza okuy
5441,Lug_Uga,Abakyala bangi abakeberebwa nga balina Akawuka akaleeta Siriimu nga bali embuto tebamanyi nti balina, Kya nnaku okuwulira embeera mw'oyita. Kikulu okukinogaanya nti bamaama tebakigenderera kusiiga baan
5442,Lug_Uga,"Bw'oba ng'owulirira emirembe mu kubeera ky'oli era ng'oyagala okukwatagana n'omuntu omulala, oyinza ","Si bwe kiri n'akatono, okwogera ku bulamu bw’okwegatta mu ssomero kuyamba buli muntu okubeera nga mu"
5443,Lug_Uga,Engeri yokka gy’oyinza okumanyaamu oba olina Akawuka akaleeta Siriimu kwe kwekebeza. Genda okunywa e,Akawuka akaleeta Siriimu tekalina bubonero bwa kungulu nga bwoleka ko kokka obusobola okukozesebwa o
5444,Lug_Uga,Enkola eweweeza ku Kawuka akaleeta Siriimu bwe bujjanjabi obw’omutindo eri abantu ssekinnoomu abawan,ARV ezijjanjaba Akawuka akaleeta Siriimu okutwalira awamu zisangibwa mu bitundu bingi okwetoloola en
