idx,subset,ref,wr_9A_global_rl_heavy,wr_9A_global_balanced,wr_9A_global_rougel_heavy,wr_9B_lugswa_rl_heavy,wr_9B_lugswa_balanced,wr_9B_lugswa_rougel_heavy,wr_9C_direct_BGE_top5,wr_9C_direct_BGE_top10,wr_9C_direct_BGE_top20,wr_9_routed,wr_stage5_routed
6536,Swa_Ken,Mwanafunzi ambaye ana virusi vya ukimwi anaweza kuendelea na masomo na kuishi maisha ya kitaaluma hu,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6537,Swa_Ken,Watu wote wenye Virusi Vya Ukimwi na wasio na Virusi Vya Ukimwi wana mambo wanayoweza kufanya ili ku,0.1315,0.1315,0.1315,0.2242,0.2242,0.0962,0.1964,0.2085,0.2085,0.2242,0.1586
6538,Swa_Ken,"Tatu, zinazohusisha shughuli za ngono au uhusiano na watu watatu, si jambo geni na zimekuwepo katika",0.74,0.74,0.1287,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6539,Swa_Ken,virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) vinaweza kuambukiza watu wa aina zote ,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6540,Swa_Ken,"Maambukizi ya zinaa (STIs), pia yanajulikana kama magonjwa ya zinaa (STDs), yanaweza kuwa na dalili ",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6541,Swa_Ken,Ni juu yako kabisa. Baadhi ya watu hupata kushiriki maelezo haya mapema katika uhusiano ili kusaidia,0.74,0.74,0.74,0.74,0.74,0.74,0.058,0.0473,0.0473,0.74,0.74
6542,Swa_Ken,Kushughulikia hali ambapo mwenzi wako hataki kupima Ukimwi au maambukizi yoyote ya zinaa (STI) inawe,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6543,Swa_Ken,Uongo. Watu wengine wanaweza kuamini kuwa matumizi ya kondomu ni mchakato mgumu na wa kupoteza wakat,0.1406,0.1297,0.1297,0.1554,0.1297,0.1297,0.1093,0.1093,0.1093,0.1554,0.1406
6544,Swa_Ken,"Ni muhimu kufafanua kwamba watu wanaoishi na virusi vya ukimwi/UKIMWI ni watu wa ""kawaida"" kwa maana",0.1658,0.1658,0.1658,0.17,0.17,0.17,0.1658,0.1658,0.1658,0.17,0.17
6545,Swa_Ken,Kugundulika kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni hali mbaya ya kiafya,0.1462,0.1462,0.1462,0.3401,0.3401,0.3401,0.3401,0.3401,0.3401,0.3401,0.1857
6546,Swa_Ken,"Kwa kuwa Ukimwi hupitishwa kupitia damu, shahawa, ute wa uke au maziwa ya mama, kumkumbatia au kumbu",0.74,0.2014,0.74,0.74,0.74,0.74,0.1912,0.1912,0.1912,0.74,0.74
6547,Swa_Ken,"PEP ni salama na sio kila mtu ana madhara. Hata hivyo, baadhi ya watu wanaweza kupata kichefuchefu n",0.086,0.086,0.086,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.086
6548,Swa_Ken,"Mimi si mtaalamu wa sheria au matibabu, lakini ninaweza kutoa maelezo ya jumla kuhusu hatua unazowez",0.1862,0.1313,0.1313,0.1701,0.1701,0.1701,0.1701,0.1701,0.1495,0.1701,0.1701
6549,Swa_Ken,"Hatari ya kuambukizwa Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) kupitia shughuli za kimapenzi, k",0.74,0.74,0.74,0.74,0.74,0.74,0.1377,0.74,0.74,0.74,0.74
6550,Swa_Ken,Kuamua kama rafiki ana virusi vya ukimwi kunapaswa kuegemezwa kwenye mawasiliano ya wazi na ya uamin,0.159,0.159,0.159,0.159,0.159,0.159,0.1745,0.1922,0.1922,0.159,0.74
6551,Swa_Ken,"Kushughulika na marafiki ambao wameambukizwa ugonjwa wa kuambukiza, kama vile Ukimwi, COVID-19, au u",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6552,Swa_Ken,"Uamuzi wa kutoa mimba ni wa kibinafsi na mgumu sana, na unaathiriwa na mambo mbalimbali, ikiwa ni pa",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1656,0.1656,0.74,0.74
6553,Swa_Ken,Tiba ya kurefusha maisha (ART) ni matibabu ya kawaida kwa watu wanaoishi na Ukimwi (Virusi vya Upung,0.1875,0.1875,0.1875,0.74,0.74,0.74,0.1875,0.1875,0.1875,0.74,0.74
6554,Swa_Ken,"Hapana, kuwa na virusi vya ukimwi sio mwisho wa maisha ya mtu, na kuishi maisha marefu na yenye afya",0.2813,0.2813,0.2813,0.2813,0.2813,0.2813,0.2813,0.2813,0.2813,0.2813,0.2813
6555,Swa_Ken,Kuamua kama umeathiriwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) kunahitaji k,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6556,Swa_Ken,"Ndiyo, inawezekana kwa wanandoa kupata watoto wakati mwenzi mmoja ana Ukimwi (anayeishi na Ukimwi). ",0.333,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6557,Swa_Ken,"Tukio la erections(kustedi) kwa wanaume ni jambo la kawaida, na wakati mwingine hutokea bila udhibit",0.74,0.1429,0.1429,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6558,Swa_Ken,Dawa zinazotumika kutibu magonjwa ya zinaa (STIs) zinaweza kutofautiana kulingana na maambukizi maal,0.2359,0.2555,0.2555,0.2723,0.2723,0.2723,0.2555,0.2555,0.2555,0.2723,0.2555
6559,Swa_Ken,Kukomesha virusi vya ukimwi/UKIMWI (Virusi vya Upungufu wa Kinga Mwilini/Ugonjwa wa Upungufu wa King,0.1542,0.1542,0.1542,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1542
6560,Swa_Ken,Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni virusi vinavyoweza kusababisha UKIMWI (Acquired Imm,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.252,0.74,0.74
6561,Swa_Ken,"P2"" kwa kawaida hurejelea uzazi wa mpango wa dharura, mara nyingi hujulikana kama ""kidonge cha asubu",0.3395,0.74,0.3395,0.3395,0.74,0.3395,0.3395,0.3395,0.3395,0.3395,0.74
6562,Swa_Ken,"Ni muhimu kupima ikiwa wewe; wamefanya ngono bila kinga na mtu aliyeambukizwa, hivi karibuni wamegun",0.0766,0.0522,0.0522,0.0522,0.0522,0.0522,0.0766,0.0522,0.0522,0.0522,0.0522
6563,Swa_Ken,"Ndiyo, Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) vinaweza kuathiri afya ya akili ya mtu kwa njia",0.1367,0.1367,0.1367,0.1367,0.1367,0.1367,0.1367,0.1367,0.1367,0.1367,0.1367
6564,Swa_Ken,Kumsaidia mjamzito ambaye ameacha shule na anakabiliwa na upinzani kutoka kwa wazazi wao inaweza kuw,0.244,0.244,0.244,0.244,0.244,0.148,0.148,0.148,0.169,0.244,0.244
6565,Swa_Ken,PrEP inaweza kuchukuliwa na mtu yeyote hasi lakini inapendekezwa kwa watu walio katika hatari ikiwa ,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1985,0.1985,0.74,0.2207
6566,Swa_Ken,Kuwa na familia nzuri na kujijengea mustakabali mwema inawezekana hata kama una Ukimwi. Ukimwi ni ha,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6567,Swa_Ken,"Ikiwa kondomu itapasuka au kupasuka wakati wa kujamiiana, inaweza kusababisha hatari ya mimba na uwe",0.2999,0.2999,0.2999,0.2999,0.74,0.74,0.3095,0.3095,0.3095,0.2999,0.2999
6568,Swa_Ken,"Ukimwi/UKIMWI wenyewe unaweza kuwa na athari mbalimbali kwa afya na ustawi wa jumla wa mtu binafsi, ",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6569,Swa_Ken,Watu walio na virusi vya ukimwi wanaweza kuishi maisha marefu na yenye afya nzuri ni kufuata matibab,0.1741,0.2058,0.2058,0.1741,0.1741,0.1741,0.1741,0.1741,0.1741,0.1741,0.1741
6570,Swa_Ken,"Kushiriki tendo la ndoa wakati wa hedhi ni chaguo la kibinafsi, na linaweza kutofautiana kati ya mtu",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6571,Swa_Ken,"virusi vya ukimwi kutoka kwa damu ya mama na viowevu vingine, kama vile maji kwenye mfuko wake wa am",0.2061,0.2061,0.2061,0.2184,0.2184,0.2184,0.2184,0.2061,0.2061,0.2184,0.2184
6572,Swa_Ken,ARVs ni dawa ya maisha kwa hivyo ni muhimu sana kumeza tembe kila siku kwa maisha yako yote. Kukosa ,0.0751,0.0751,0.0751,0.0751,0.0751,0.0751,0.0751,0.0751,0.1233,0.0751,0.0751
6573,Swa_Ken,Uzoefu wa ngono ni wa mtu binafsi na unaweza kutofautiana kwa kiasi kikubwa kutoka kwa mtu hadi mtu.,0.1246,0.1246,0.1246,0.1889,0.1889,0.1889,0.0548,0.1889,0.1889,0.1889,0.124
6574,Swa_Ken,"Kwa mfiduo wa hivi karibuni, vipimo vya asidi ya nucleic ambavyo hugundua virusi kwenye damu mara ny",0.1316,0.1316,0.1316,0.1316,0.1316,0.1316,0.0525,0.1316,0.0342,0.1316,0.0684
6575,Swa_Ken,Homoni huchukua jukumu kubwa katika hamu ya ngono na raha. Ni muhimu kuelewa kwamba tamaa na raha ya,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6576,Swa_Ken,"Kushiriki katika ngono bila ulinzi kunaweza kuwa na matokeo chanya na hasi, na ni muhimu kuzingatia ",0.74,0.74,0.74,0.1394,0.1394,0.1394,0.1394,0.74,0.74,0.1394,0.1394
6577,Swa_Ken,"Kutambua kama mtu ameshiriki tendo la ngono ni jambo la kibinafsi na la kibinafsi, na inapaswa kuteg",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6578,Swa_Ken,"Kushiriki au kutoshiriki hali yako ya Ukimwi na marafiki zako ni uamuzi wa kibinafsi wa kina, na hak",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1556,0.74,0.74
6579,Swa_Ken,Uingiliaji kati wa tabia umeonyeshwa kuwa na uwezo wa kubadilisha tabia za hatari zinazohusiana na m,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1816,0.1072,0.1072,0.1545,0.1816
6580,Swa_Ken,Magonjwa nyemelezi (OIs) ni magonjwa ambayo hutokea mara kwa mara na ni makali zaidi kwa watu wenye ,0.1382,0.1382,0.1382,0.1374,0.1374,0.1374,0.1374,0.1374,0.1374,0.1374,0.1533
6581,Swa_Ken,"Kuna kipindi cha dirisha wakati kipimo hakiwezi kugundua maambukizi, ingawa bado unaweza kuambukizwa",0.0667,0.0667,0.0667,0.1085,0.1085,0.1355,0.0529,0.0529,0.0529,0.1085,0.1085
6582,Swa_Ken,"Kushiriki ngono bila kinga na wapenzi wengi, hasa wakati kuna uwezekano wa hatari ya kuambukizwa Uki",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1673,0.74,0.74
6583,Swa_Ken,"Chunusi zinazowasha kwenye uume zinaweza kuwa na sababu mbalimbali, na si lazima ziwe dalili ya Ukim",0.74,0.74,0.74,0.74,0.74,0.74,0.1391,0.139,0.74,0.74,0.74
6584,Swa_Ken,Kutiwa damu mishipani kunaweza kuwa njia tata na inayoweza kuokoa uhai kwa mtu aliye na UKIMWI au ha,0.1179,0.1179,0.1179,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6585,Swa_Ken,"Ikiwa unaamini kuwa rafiki yako ameshuka moyo na anaweza kuwa anafikiria kujiua, ni muhimu kuchukua ",0.1345,0.1345,0.1345,0.1186,0.1186,0.1186,0.1186,0.1567,0.1567,0.1186,0.1253
6586,Swa_Ken,"Ikiwa mtu amefanya ngono na hatimaye akaambukizwa Ukimwi, ni muhimu kwake kuchukua hatua za haraka k",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6587,Swa_Ken,PrEP (Pre-Exposure Prophylaxis) kwa kawaida huchukuliwa na watu ambao hawana Ukimwi lakini walio kat,0.1933,0.1933,0.1933,0.74,0.74,0.74,0.1357,0.1357,0.74,0.74,0.143
6588,Swa_Ken,Seti za kupima Ukimwi za kujitathmini zinaweza kutoa matokeo sahihi zinapotumiwa kwa usahihi na kwa ,0.1392,0.1392,0.1392,0.1584,0.0826,0.1584,0.15,0.15,0.15,0.1584,0.1136
6589,Swa_Ken,"Ndiyo, kabisa. Jambo bora la kufanya ni kila wakati mtoto wako ajaribiwe ili ujue cha kufanya. ",0.0713,0.0713,0.0713,0.74,0.74,0.74,0.74,0.74,0.0965,0.74,0.74
6590,Swa_Ken,"Kushughulikia unyanyapaa unaohusishwa na virusi vya ukimwi/UKIMWI kunaweza kuwa changamoto, lakini k",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6591,Swa_Ken,"Utambuzi wa Ukimwi unaweza kuwa na athari mbalimbali kwenye mahusiano ya kifamilia, na athari inawez",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6592,Swa_Ken,Dawa zinazotumika kutibu magonjwa ya zinaa (STIs) zinaweza kutofautiana kulingana na maambukizi maal,0.133,0.2229,0.133,0.195,0.195,0.195,0.2723,0.2723,0.133,0.195,0.195
6593,Swa_Ken,"PrEP, ambayo inawakilisha Pre-Exposure Prophylaxis, ni mbinu ya kuzuia kupunguza hatari ya kuambukiz",0.1774,0.1774,0.1774,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6594,Swa_Ken,Hatua ifaayo ni kuzungumza na mtoa huduma wa afya aliyefunzwa ambaye atakuongoza katika mchakato wa ,0.74,0.74,0.74,0.0905,0.0905,0.0892,0.051,0.0905,0.0905,0.0905,0.0892
6595,Swa_Ken,"Ndiyo, wingi wa virusi vya mtu anayeishi na Ukimwi una jukumu muhimu katika uwezo wao wa kusambaza v",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6596,Swa_Ken,"Wakati mtu aliye na Virusi Vya Ukimwi anapata aina nyingine, au aina, ya virusi inaitwa superinfecti",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6597,Swa_Ken,"Wabebaji wa Ukimwi, ambao mara nyingi hujulikana kama ""watu wenye Ukimwi"" au ""watu wanaoishi na Ukim",0.74,0.74,0.74,0.74,0.74,0.74,0.1309,0.1309,0.1309,0.74,0.74
6598,Swa_Ken,Muda unaochukua kwa virusi vya ukimwi kuenea kutoka kwa mtu aliyeambukizwa hadi kwa mtu mwingine wak,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6599,Swa_Ken,"Katika baadhi ya nchi, utahitaji majaribio mawili ili kuthibitisha hali yako ukiwa katika nchi nying",0.74,0.74,0.74,0.74,0.74,0.74,0.0822,0.05,0.05,0.74,0.74
6600,Swa_Ken,"Mimi si mtaalamu wa sheria au matibabu, lakini ninaweza kutoa maelezo ya jumla kuhusu hatua unazowez",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.2201,0.2201,0.74,0.74
6601,Swa_Ken,Gharama ya matibabu ya Ukimwi inaweza kutofautiana kulingana na vipengele kama vile dawa maalum zili,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6602,Swa_Ken,Iwapo hujapimwa Ukimwi kwa muda wa miaka minne na umekuwa na shughuli za ngono au tabia ambazo zinaw,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6603,Swa_Ken,Kuepuka unyanyapaa na kusaidia rafiki ambaye ana Ukimwi ni muhimu kwa ustawi wao na kudumisha urafik,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6604,Swa_Ken,Maambukizi ya zinaa (STIs) si ya kurithi kwa njia sawa na kwamba baadhi ya hali au sifa za kijeni hu,0.74,0.1521,0.1521,0.1521,0.1723,0.1723,0.1521,0.74,0.74,0.1521,0.1524
6605,Swa_Ken,"Hakuna tiba inayojulikana ya Ukimwi/UKIMWI, na hakuna matibabu ambayo yanaweza kuondoa kabisa virusi",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6606,Swa_Ken,Mtazamo wa matumizi ya kondomu unaoathiri furaha ya ngono na hisia ni jambo la kawaida miongoni mwa ,0.185,0.74,0.1755,0.74,0.74,0.74,0.1492,0.74,0.74,0.74,0.1755
6607,Swa_Ken,Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) Ukimwi ni virusi vinavyoambukiza na kushambulia mfumo ,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.178,0.178,0.74,0.74
6608,Swa_Ken,"Hapana, Panadol (pia inajulikana kama acetaminophen au paracetamol) haiwezi kuzuia maambukizi ya Uki",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6609,Swa_Ken,"Kudhibiti virusi vya ukimwi kunahusisha mkabala wa kina unaojumuisha huduma ya matibabu, maisha yeny",0.74,0.74,0.74,0.74,0.74,0.74,0.3375,0.3375,0.2338,0.74,0.74
6610,Swa_Ken,"Ninaweza kutoa taarifa, mwongozo na usaidizi kwa watu binafsi ambao wana maswali au wasiwasi kuhusu ",0.185,0.185,0.185,0.74,0.74,0.74,0.74,0.1601,0.1317,0.74,0.74
6611,Swa_Ken,Wakati Ukimwi inapokandamizwa hadi kiwango cha virusi kisichoweza kutambulika kupitia tiba ya kurefu,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6612,Swa_Ken,"Si vibaya kuchumbiana au kuwa na uhusiano na mtu ambaye anaishi na magonjwa ya zinaa (STI), ikiwa ni",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.162,0.162,0.74,0.74
6613,Swa_Ken,Sina uwezo wa kutoa ufikiaji wa moja kwa moja kwa tovuti au tovuti mahususi za ushauri nasaha kuhusu,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6614,Swa_Ken,kikohozi na sputum (kamasi) au damu kwa zaidi ya wiki 3maumivu ya kifuauchovu mwingihomajasho la usi,0.1168,0.74,0.1128,0.1353,0.1353,0.1353,0.1345,0.1345,0.1018,0.1353,0.0955
6615,Swa_Ken,Eleza kwa mtu ambaye hafikirii kuwa amefichuliwa kuwa bado ni muhimu kupimwa kwa sababu ndiyo njia p,0.1463,0.1463,0.1088,0.1088,0.1088,0.1088,0.1088,0.1088,0.1088,0.1088,0.1088
6616,Swa_Ken,"Kutambua kama mtu ameshiriki tendo la ngono ni jambo la kibinafsi na la kibinafsi, na inapaswa kuteg",0.1912,0.1912,0.1912,0.74,0.74,0.74,0.1912,0.1912,0.1912,0.74,0.1915
6617,Swa_Ken,Uwezekano wa kupata virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) huongezeka kwa ida,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6618,Swa_Ken,"Ndiyo. Mara mtoto wako anapozaliwa, atahitaji kuchukua matibabu ya virusi vya ukimwi ili kusaidia ku",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6619,Swa_Ken,"Kabla ya dawa za Virusi Vya Ukimwi kupatikana, Wanasayansi walikuwa wakifikiri kwamba karibu nusu ya",0.1637,0.1637,0.1637,0.74,0.74,0.74,0.1637,0.1637,0.1637,0.74,0.74
6620,Swa_Ken,"Ndiyo, Ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) vinaweza kuambukizwa kwa njia ya ngono ya ",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6621,Swa_Ken,"Kuishi na virusi vya ukimwi bila matibabu kunawezekana, lakini kunaleta hatari kubwa za afya, na hai",0.2334,0.2334,0.2334,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6622,Swa_Ken,"Matumizi ya mara kwa mara au ya mara kwa mara ya uzazi wa mpango wa dharura, kama vile P2 (Mpango B)",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6623,Swa_Ken,Mtu ambaye ameambukizwa Virusi Vya Ukimwi anaweza kuwa na afya njema kwa miaka mingi kabla ya kupata,0.2048,0.2048,0.2048,0.2349,0.2349,0.2349,0.2349,0.2349,0.2349,0.2349,0.1537
6624,Swa_Ken,Dawa za ART hufanya kazi kwa kusimamisha urudufu wa virusi ndani ya mwili na hivyo kuzuia uharibifu ,0.74,0.0969,0.74,0.74,0.74,0.0969,0.1204,0.1204,0.1204,0.74,0.1204
6625,Swa_Ken,Watu wote wawili wana jukumu la kuzungumza juu ya uzazi wa mpango kama vile kondomu - sio tu mwanamu,0.1545,0.1545,0.1545,0.74,0.1354,0.1354,0.1545,0.0769,0.0769,0.74,0.0959
6626,Swa_Ken,Kushiriki hali yako ya magonjwa ya zinaa na marafiki kunaweza kuwa uamuzi wa kibinafsi na wenye chan,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6627,Swa_Ken,"Kunusurika na kudhibiti Ukimwi/UKIMWI kunawezekana kabisa kwa utunzaji sahihi wa matibabu, matibabu ",0.74,0.74,0.74,0.1806,0.1806,0.1806,0.1453,0.2136,0.2136,0.1806,0.74
6628,Swa_Ken,"Kuharibika kwa mimba ni kupoteza mimba kabla ya fetusi kuishi nje ya tumbo la uzazi, ambayo hutokea ",0.1562,0.1562,0.1562,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6629,Swa_Ken,Ikiwa mtu alizaliwa na virusi vya ukimwi na akachagua kutofichua hali yake ya virusi vya ukimwi kwa ,0.74,0.74,0.2555,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6630,Swa_Ken,"Ndiyo. Inawezekana kabisa kwa watu wenye virusi vya ukimwi kuwa katika mahusiano ya kiutendaji, kufa",0.74,0.74,0.0507,0.0507,0.0507,0.0507,0.1151,0.1151,0.1151,0.0507,0.1151
6631,Swa_Ken,"Ikiwa una Ukimwi na mjamzito, kuna afua kadhaa ili kuhakikisha kuwa hauambukizi Ukimwi kwa mtoto wak",0.1528,0.1528,0.1528,0.2277,0.2277,0.1285,0.1528,0.1285,0.1285,0.2277,0.1126
6632,Swa_Ken,"Sio kila mtu yuko tayari kutumia kondomu, kwa hivyo usifikirie kuwa mwenzi wako atataka au kuwa na m",0.74,0.74,0.74,0.74,0.74,0.74,0.0743,0.0743,0.0743,0.74,0.0743
6633,Swa_Ken,Iwapo unaishi na virusi vya ukimwi na unapenda kuchumbiana au kuanzisha uhusiano wa kimapenzi na was,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.2138
6634,Swa_Ken,Maendeleo ya hivi karibuni katika matibabu ya kurefusha maisha (ARTs) yamesababisha kutengenezwa kwa,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243
6635,Swa_Ken,Maambukizi ya Ukimwi yanaweza kutokea kupitia shughuli zinazohusisha kubadilishana viowevu maalum vy,0.1399,0.1399,0.1399,0.1463,0.1399,0.1399,0.1399,0.1399,0.1399,0.1463,0.1399
6636,Swa_Ken,"Iwapo mtu atapokea matokeo chanya ya kupima Ukimwi lakini ana ugumu wa kukubali au kuamini matokeo, ",0.74,0.74,0.74,0.74,0.74,0.74,0.1422,0.1602,0.1245,0.74,0.1672
6637,Swa_Ken,"Ukimwi/UKIMWI vinaweza kuambukizwa kwa njia ya kujamiiana, ikijumuisha ngono ya uke, mkundu, na ya m",0.194,0.194,0.74,0.74,0.74,0.74,0.74,0.215,0.1627,0.74,0.215
6638,Swa_Ken,"Ikiwa unaamini kuwa unapambana na uraibu wa ngono na unataka kuushinda, ni muhimu kutambua kwamba ku",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6639,Swa_Ken,Uwezekano kwamba ndugu wa baba mwenye Ukimwi na mama asiye na Ukimwi pia watakuwa na Ukimwi unategem,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6640,Swa_Ken,Watu wazima na watoto wanaotumia ART ni kati ya 71% - 90%.,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062,0.3062
6641,Swa_Ken,"Watu wazima na watoto walioambukizwa virusi vya ukimwi ni kati ya 23,000 - 51,000.",0.4,0.296,0.4,0.5103,0.5103,0.5103,0.37,0.37,0.37,0.5103,0.4
6642,Swa_Ken,Madhara ya shughuli za ngono kati ya mvulana (kawaida mdogo au mtu wa umri mdogo) na mwanamke mzee y,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6643,Swa_Ken,Kila mtu anayefanya ngono au anayeshiriki sindano yuko katika hatari ya kuambukizwa Virusi Vya Ukimw,0.1923,0.1923,0.1923,0.1923,0.1923,0.1923,0.1259,0.1459,0.1923,0.1923,0.1615
6644,Swa_Ken,"Iwapo mtu amegundulika kuwa na virusi vya ukimwi/UKIMWI, kuna hatua kadhaa muhimu anazopaswa kuchuku",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.0822
6645,Swa_Ken,Hakuna hatari katika kuchangia damu kwa sababu vyombo na sindano husafishwa kila wakati kabla ya mat,0.1534,0.1534,0.1534,0.1644,0.1644,0.1644,0.1644,0.1644,0.0793,0.1644,0.124
6646,Swa_Ken,Uendelezaji wa kuacha ngono kama mkakati wa afya ya ngono ni mojawapo ya mbinu kadhaa za kuzuia mimb,0.1457,0.1457,0.1457,0.1214,0.1214,0.111,0.1214,0.1214,0.1214,0.1214,0.1068
6647,Swa_Ken,Ndiyo. Unaweza kuchukua matibabu ya virusi vya ukimwi ambayo yanaweza kupunguza kiwango cha virusi v,0.162,0.162,0.1628,0.2257,0.2257,0.2257,0.74,0.74,0.74,0.2257,0.2257
6648,Swa_Ken,Uzito wa virusi na hesabu ya CD4 ni vipimo viwili muhimu vya kimaabara vinavyotumika kufuatilia kuen,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6649,Swa_Ken,"Kabla ya dawa za Virusi Vya Ukimwi kupatikana, Wanasayansi walikuwa wakifikiri kwamba karibu nusu ya",0.74,0.74,0.74,0.74,0.74,0.74,0.143,0.143,0.143,0.74,0.74
6650,Swa_Ken,Ni vigumu kuzuia TB kwa sababu inaweza kupitishwa kwa njia ya hewa. Ikiwa una virusi vya ukimwi na m,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.1536
6651,Swa_Ken,"Ikiwa una Ukimwi na unatafuta usaidizi wa kisaikolojia na kijamii huko Embu, Kenya, kuna nyenzo na m",0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
6652,Swa_Ken,Muda wa maisha wa mtu ambaye ameambukizwa virusi vya ukimwi unaweza kutofautiana kwa kiasi kikubwa k,0.74,0.74,0.74,0.2718,0.2718,0.2718,0.74,0.74,0.74,0.2718,0.2718
6653,Swa_Ken,"Tafiti zinaonyesha kuwa kondomu zikitumiwa ipasavyo hutoa kinga dhabiti dhidi ya Ukimwi, na pia kuwa",0.1163,0.1163,0.1423,0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.1644
